start	end	text
187500	199600	Oxum__Live for a cross-stitch that we actually requested in episode 49 at 17 minutes and 50 seconds in or so.
199600	202700	I don't- didn't remember it, went back and listened to it.
202700	212400	The Pettymore family cross-stitch portrays Jeremy Pettymore on a riding lawnmower and a drunk Don D. Pettymore tied to a tree.
212400	216700	And it says, mow the lawn and tie up Don.
216700	219700	Fucking aces and really well done both of you.
219700	222100	Thank you so much for entering.
222100	223500	You each get one thing.
223500	226000	And now...
226000	227500	Is that good?
227500	229000	That drum roll on the mic?
229000	230300	Do you like that?
230300	232000	The winner of the contest.
232000	234800	The winner of three merch things.
234800	236600	It's...
236600	244200	SlideWhistle, who did a discombobulating illustration of a psychedelically holy cow.
244200	247100	And the whole gang from our Holy Cow Farm short story.
247100	252600	Jimmy Corrigan, Shelly St. Blythe, Vincente Bowery, and Meat Hook.
252600	254700	So go check it out if you haven't seen it.
254700	256800	SlideWhistle, truly top-notch work.
256800	260300	Thank you so much and huge shout out to everyone.
260300	263700	All of our winners, all the folks who submitted entries.
263700	265700	That's right, I'm talking to you.
265700	271000	Ziggy Elinasto, ItWasAllASnowGrow, Brie the Banshee, Dismal Underscore Dependent7515,
271000	277100	Demir 2019, Nestria, Surplus Turtles, God's Gift Card to Women, Jars of Olivers,
277100	282700	DJ Intslut, Chewing Brie, Super5ish, Choco Underscore Crayon, Turkey Ham, Soren Ash,
282700	286600	Pretending Underscore Cyrus, and UiguiGoodness.
286600	291200	And of course, once again to our winners, Stormclouds, GremlinDude420,
291200	295400	Antique Underscore Resident Underscore, 124, and Oxum Underscore Live,
295400	301700	as well as our grand finale contest winner, SlideWhistle.
301700	303000	Thank you to everyone.
303000	304400	Now, back to you, Wolf.
304400	305600	I love you.
305600	311200	Wow, I sure do enjoy the nice things that Zach said to and about me.
311200	314900	Thank you, Zach, for whatever it is you do around here.
314900	316400	I'm sure it's important.
316400	322300	Are you caught up to this episode, but you're not yet getting that sweet exclusive,
322300	327500	Sklussy for short, b-b-b-b-b-b-bonus content
327500	333200	to satiate your earhole needs in between fresh episode drops?
333200	338400	Before you respond, keep in mind that I can see the numbers,
338400	341400	and the numbers just keep going up.
341400	347000	We recently dropped the two-part finale of the seven-part campaign
347000	353200	that Thomas wrote, ran, and entitled The Lost Treasure of John Lee Pettymore,
353200	357600	and then their Patreon numbers shot up with folks aching
357600	362700	to listen to this wild continuation of the story of contention
362700	365700	after the events of season one.
365700	369700	Now, you probably already know it's only five bucks
369700	375600	to gain clearance to the RSS feed we call Contention Confidential,
375600	380000	where you can listen to that Oops All Pettymore's campaign,
380000	386400	along with grease loads more bonus episodes for your cochlear pleasures.
386400	390200	That's at patreon.com slash pretending pod.
390200	392700	And if you'd rather just click something,
392700	396500	that link in the other links are in the show notes.
396500	399900	Now, how about some more boring facts and figures?
399900	402100	It's the news.
402100	406200	Last time, waffles were had at the home of Cal Colorado
406200	409800	before the canned crew made their way downtown to the hole
409800	412900	in the bridge that crosses the city river.
412900	417400	In a nearby alley, they met Kurt, aka Daddy,
417400	422100	who busted out one of those fancy new air-to-underwater drones
422100	425700	and flew that sucker right on through the unguarded,
425700	428400	unnaturally smooth hole.
428400	431900	And then he plunged it into the city river below.
431900	437100	The aquatic drone dove down into and through a tugboat,
437100	439700	which was, and also still is,
439700	444400	partially stuck in an enormous cartoon hole in the riverbed.
444400	449200	And when the drone went through the tugboat and came out the other side,
449200	453100	it flew into an old-timey school gymnasium
453100	456500	with a bloody throne under one of the basketball hoops
456500	461300	and a small humanoid creature with round ears atop its head,
461300	464300	wearing a blood-soaked school uniform.
464300	468400	And that thing skittered on all fours towards the drone camera,
468400	470600	which nimbly dodged the grab.
470600	473400	But then Cal knocked the shit out of Kurt,
473400	476000	kicked in the screen on the drone remote,
476000	480300	and punted it to the metaphorical and very real curb,
480300	483600	taking us now to whatever's next.
483600	489600	It's Alter Girl with My Life is Great and It's All My Fault.
507000	515000	Cause my life is great and it's all my fault.
525000	529000	I'll let you braid their hair if that's what you're into.
529000	533000	I am gonna think probably of the three movies,
533000	535000	it's gonna be maybe the best one.
535000	536000	The best one.
536000	537000	For sure the best one.
537000	540000	The three movies, you mean Oppenheimer, Barbie, and Wonka?
540000	541000	Yeah.
541000	544000	The trilogy.
544000	546000	Reserved my seats for Barbie today.
546000	548000	Wonka and barber.
548000	551000	Wow, they really got you, huh?
551000	555000	I'm gonna wait until it's not the night it comes out and then go see it at the IMAX.
555000	556000	Oh nice.
556000	557000	Oh wait, are we recording?
557000	558000	Sure.
558000	559000	Beep.
559000	560000	Are we?
560000	561000	Yeah.
561000	562000	Action.
562000	563000	Do it though.
563000	564000	I am.
564000	566000	The light didn't come on, you didn't go like click.
566000	567000	We should get it on air.
567000	568000	We need it on air.
568000	569000	We should get it on air.
569000	570000	Why not?
570000	572000	Cause we're not on air.
574000	577000	We're on tape baby and it's not even that anymore.
577000	579000	Direct to digital.
579000	581000	That just doesn't have it.
581000	582000	Ron Zach's laptop.
582000	587000	Direct to digital is even worse in some circles.
587000	588000	Are we recording?
588000	589000	Yeah.
589000	590000	Luke, how was Taylor Swift?
590000	591000	Yeah.
591000	593000	It was so fucking good dude.
593000	595000	Tell us about your era's experience.
595000	597000	Well, I went and-
597000	599000	So far so good.
599000	600000	Got there.
600000	601000	Whoa.
601000	604000	And I sat down and then Muna played and they were pretty good.
604000	609000	Gracie Abrams played and I had never heard her music but she's pretty good.
609000	612000	And then the real show started.
612000	615000	And it went on for three hours and 50 minutes.
615000	616000	Jesus Christ.
616000	618000	Three hours and 50 minutes?
618000	620000	Just shy of four hours long.
620000	621000	Oh my god.
621000	622000	With two openers.
622000	623000	Oh my god.
623000	625000	No, just Taylor's set was-
625000	626000	Right.
626000	627000	When did it start?
627000	632000	The openers played maybe 20 minutes at eight o'clock and was done by basically midnight.
632000	633000	Wow.
633000	635000	It was fucking amazing dude.
635000	640000	So the day that I went was the day she released her Speak Now re-release.
640000	641000	Don't speak.
641000	642000	She like played-
642000	644000	I know just what you're thinking.
644000	645000	That's my favorite one.
645000	646000	Played extra songs from that.
646000	647000	I don't know.
648000	652000	Because on her re-release record she does like from the vault song.
652000	655000	So basically B-sides that didn't make it on the record.
655000	661000	So she premiered a music video for one of those songs that hadn't been shown before.
661000	665000	That had Taylor Lautner and Chloe King I think is her name.
665000	667000	An actress in it.
667000	669000	And then she showed it and she's like, what'd you guys think?
669000	670000	And everybody screams.
670000	675000	And she's like, well in a normal film premiere they have the actors there.
676000	679000	And then brought out everybody in it.
679000	683000	And then Taylor Lautner comes out and does like a backflip on the stage and shit.
683000	684000	Attaboy.
684000	686000	And they like talk for a little bit.
686000	689000	And dude all the fucking music was so good dude.
689000	690000	It was-
690000	691000	Hell yeah.
691000	693000	At like two hours in I was like, damn my feet hurt.
693000	697000	And as I watch her like fucking dancing around on stage.
697000	699000	For the Nth night in a row.
699000	702000	Do you know if she's doing four hours a night every night?
702000	708000	I think ours was slightly longer by maybe 10 or 15 minutes.
708000	709000	Wow.
709000	711000	That's still a wildly long set.
711000	712000	That's crazy.
712000	713000	Yeah dude it's nuts.
713000	716000	I mean cause it's like songs from every single album that she has.
716000	718000	Would you say like every era?
718000	720000	Every era dude.
720000	725000	But the last tour she did was four albums ago.
725000	726000	Oh wow.
726000	728000	Oh I don't think I realized that.
728000	729000	Yeah COVID happened.
729000	732000	She released two albums like in the height of COVID.
732000	735000	One right before that she didn't get to tour on.
735000	737000	And then one just recently.
737000	738000	This is her first tour since COVID?
738000	739000	Yeah.
739000	740000	Wow.
740000	741000	Shit okay.
741000	745000	So usually the times I've seen her in the past it's like here's the album that I just
745000	746000	came out with.
746000	747000	We'll play all the songs on it.
747000	750000	And then you know a few of the hits.
750000	754000	So this time it was like the hits from every single album.
754000	756000	And then most of the songs on the new album.
756000	758000	It was fucking nuts.
758000	761000	So a good $200,000 well spent?
761000	762000	Yeah.
762000	767000	No I at work I sat at work on Ticketmaster for about six hours.
767000	770000	Do you want to include that in the pod for?
770000	777000	I was doing it right next to my boss who was also on Ticketmaster for about six hours trying
777000	778000	to get tickets.
778000	782000	So we got them day of so I paid I mean they were like 300 something dollars but I didn't
782000	783000	pay.
783000	785000	I mean people were paying like thousands for it.
785000	786000	That sounds reasonable.
786000	787000	For what it was yeah.
787000	790000	For about a hundred less than a hundred bucks an hour.
790000	792000	For a four hour stadium show.
792000	793000	Wow.
793000	794000	Exactly.
794000	795000	That's not that at all.
795000	797000	And my seats were fucking good and dude it was just nuts.
797000	800000	Like I'll show you guys like some videos I took later but like.
800000	801000	He's talking to you audience.
801000	806000	Yeah I'll share them on in the discord.
806000	809000	But dude the whole setup like the stage and everything was just nuts.
809000	813000	Like the whole stage was also video.
813000	814000	Oh come on.
814000	820000	Yeah and so dude at one point like the stage turns into water and she like finishes a song
820000	825000	and just you can't even like see it but the stage like barely opens up and she just dives
825000	830000	into the stage and then like it's a like a video of her like swimming under the stage
830000	832000	all the way.
832000	835000	And then like she pops up and like plays another song.
835000	836000	It was.
836000	841000	Do you think she runs or is she jumping down to a little area where there's like a little
841000	843000	go kart that takes her to the next spot?
843000	844000	No dude.
844000	845000	She hits the segue.
845000	849000	It's like assistance next to her with like little fans and some bottled water.
849000	854000	Dude the choreography of all of it though to like hit all of that like exactly when
854000	859000	they need to and like running from I mean the stage was as basically as long as Arrowheads
859000	860000	Field is like.
860000	862000	Like as big as this room?
862000	863000	Almost.
863000	864000	It's huge.
864000	868000	But dude it was it was fun as shit and it was great.
868000	872000	I had a great time and she sang all the songs that I wanted to hear.
872000	875000	Do you feel like she had fun though?
875000	881000	I looked it up and she is taking like this is not what each show makes but what she's
881000	885000	taking home from each show is around four to five million dollars.
885000	891000	So it doesn't matter if she's having fun.
891000	895000	I would assume probably a little bit but you know even if it's work it's a pretty good
895000	898000	job.
898000	902000	Yeah last thing that was cool she had a guitar on her original Speak.
902000	903000	What?
903000	907000	She had a guitar on her Speak Now tour that's been in like the Music Hall of Fame.
907000	908000	I read about this.
908000	912000	And they like took it out and she played it for that show.
912000	921000	Somebody say it's like when Captain America goes to get his shield from the museum.
921000	924000	My dad today was like do you like Taylor Swift?
924000	927000	I was like yeah I'm not like a huge fan or anything but I like some of her songs.
927000	928000	He's like I think I do too.
928000	932000	Like I just all of a sudden been hearing a lot about her like all these videos keep popping
932000	935000	up on my like reels.
935000	939000	And he like then he got into some pretty like weird drama about her.
939000	941000	Like reels drama?
941000	942000	Yeah.
942000	948000	I'm imagining your dad commenting like not that good.
948000	952000	I saw a tweet today it was like something like that and then somebody just said dinosaur
952000	954000	junior better.
954000	959000	It was like man she wrote this song about a breakup like 15 years ago and she was she
959000	960000	really blamed the woman.
960000	964000	I wonder if when she re-releases it she might write it to be like a little chiller.
964000	968000	And then the very next video is like then I watched a video where these guys laughed
968000	972000	about the women's soccer team playing the men's soccer team and like pointed to why
972000	974000	that's like why they make less money and stuff.
974000	976000	Do you think that was like a right wing thing?
976000	979000	I was like yeah dad it was.
979000	983000	And it was like I'll send it to you so you can see it was literally fucking The Daily
983000	984000	Wire.
984000	985000	Yeah.
985000	987000	And I was like yeah you got sent right into the algorithm.
987000	988000	Straight into it.
988000	989000	Straight there.
989000	990000	Just back out.
990000	992000	Maybe stop watching all these little reels.
992000	994000	They do have the targeting down pretty well.
994000	998000	Not that your dad is like that but he is in the demographic for.
998000	999000	Oh yeah.
999000	1000000	Easily flipped.
1000000	1002000	Light and old.
1002000	1008000	Not easily but just the kind that watches maybe all day so you could eventually weasel
1008000	1009000	your way in there.
1009000	1011000	I've heard that it's all old people do now.
1012000	1013000	My mom's watching reels.
1013000	1015000	My dad's watching reels.
1015000	1017000	Reels is specifically Facebook is that right?
1017000	1018000	Yeah.
1018000	1019000	Instagram.
1019000	1020000	Meta properties.
1020000	1021000	Gotcha gotcha.
1021000	1025000	Which I just joined the third wing of.
1025000	1028000	That sounds like some Hitler shit.
1028000	1032000	I didn't say I just joined the third Reich of Meta.
1032000	1035000	It sounds like you joined Meta's like Zucker Youth.
1035000	1036000	It's Threads.
1036000	1037000	It basically is.
1037000	1039000	Oh the third one.
1039000	1040000	That's what you meant.
1040000	1041000	Okay.
1041000	1042000	Yeah.
1042000	1043000	I mean like there's three of them.
1043000	1047000	Luke works in marketing so I thought he joined some Meta like secret society.
1047000	1048000	No.
1048000	1050000	There's Facebook, Instagram and now there's Threads.
1050000	1051000	Professional organization.
1051000	1052000	So I joined the third one.
1052000	1054000	I joined the third wing of Meta.
1054000	1055000	You know?
1055000	1059000	If it's between Musk and Zuck I'll kill myself.
1059000	1060000	Yeah.
1060000	1061000	Exactly.
1061000	1068000	People are like rooting for Zuck because Musk has been so annoying but they forget how Zuck
1068000	1069000	got where he is.
1069000	1074000	They didn't personally destabilize with democracy but like deliberately stood by while it happened
1074000	1075000	because it made him a lot of money.
1075000	1077000	He smiled weird too.
1077000	1078000	Like globally.
1078000	1083000	On that note dude I'm stoked to see DJT back up on stage debating.
1083000	1084000	You know?
1084000	1085000	Oh man I.
1085000	1088000	You been watching the reels?
1088000	1093000	When you said on that note I was like nice Luke's gonna turn us into playing the game.
1093000	1094000	That's the game.
1095000	1099000	I just looked at my notes to get ready and didn't even really catch what you said.
1099000	1100000	On that note.
1103000	1104000	Where we at?
1104000	1105000	We're beating Kurt up.
1105000	1107000	We all lost our goddamn minds.
1107000	1108000	Yeah.
1108000	1109000	Cal kicked Kurt's ass.
1109000	1111000	And his drone controller.
1111000	1115000	And broke his drone and threw some money at him for that.
1115000	1119000	And then if he stuck around for the post credit scene the very last thing that happened is
1119000	1122000	Cal sniffed the bag with the goo.
1122000	1123000	Do we need to leave?
1123000	1124000	The wax.
1124000	1127000	And he screams I'm gonna smell god goddamnit.
1127000	1129000	Don't sniff his ear wax finger.
1129000	1131000	That grosses me out.
1132000	1133000	His eyes went together.
1133000	1134000	He's coming.
1134000	1135000	Oh a Kimbo.
1135000	1139000	Yeah Cal really wants to do anything he has to to induce the sight of god from this.
1139000	1140000	Man.
1140000	1144000	I don't know what does Cal do to induce the sight of god?
1144000	1145000	It's a big world.
1145000	1146000	What are you gonna do?
1146000	1151000	Yeah I don't know I think he rubs his face in it real hard and he's just got this gross
1151000	1153000	black smudge on his nose.
1153000	1156000	Julius is like seeing it happen and like nudging.
1156000	1157000	Dude.
1157000	1158000	Dude.
1158000	1159000	Cal what are you doing?
1159000	1162000	I don't fucking know and he throws the bag on the ground and he just kind of storms off.
1162000	1163000	Are you alright?
1163000	1165000	Are you feeling anything?
1165000	1166000	He's walking away.
1166000	1168000	He took like a massive dose dude.
1168000	1169000	Oh shit.
1169000	1172000	Stevie reaches down and looks at the bag and they're like.
1172000	1178000	I think he like got some of it like on him maybe we should be careful with this I don't
1178000	1179000	know.
1179000	1182000	He stopped working like maybe it's been out in the air too long.
1182000	1183000	Sniff it.
1183000	1187000	They hold it up to their nose and look at you kind of.
1187000	1191000	Is this going to be the first time that all three of us have to leave the room so you
1191000	1193000	can talk to yourself?
1193000	1194000	Okay Stevie.
1194000	1195000	Here's what happens.
1195000	1196000	No this actually has already happened.
1196000	1200000	Stevie you remember while they're holding the bag up to their nose that you've seen
1200000	1205000	this before and they do kind of the same thing where their eyes go blank for just like a
1205000	1208000	quarter of a second and then.
1208000	1209000	Yeah.
1209000	1210000	Yeah.
1210000	1211000	No.
1211000	1215000	What did you see?
1215000	1218000	It still works.
1218000	1220000	And they.
1220000	1223000	You saw how the steel works?
1223000	1224000	Start shuddering.
1224000	1225000	Slowly.
1225000	1229000	Stevie you've got to talk to us maybe that will help.
1229000	1231000	Just tell us like.
1231000	1232000	Free associate right now.
1232000	1238000	Just tell us all the things that came to mind.
1238000	1243000	I saw Fred.
1243000	1247000	I saw Fred.
1247000	1250000	I saw Fred stacking bodies.
1250000	1255000	Just stacking bodies one after another and they weren't real.
1255000	1256000	They weren't real.
1256000	1257000	They weren't real.
1257000	1258000	They weren't real.
1258000	1259000	They weren't human.
1259000	1260000	They weren't.
1260000	1261000	I wasn't real.
1261000	1262000	I wasn't real.
1262000	1263000	Stevie.
1263000	1264000	Stevie.
1264000	1268000	Kyle's come back and he's like put a hand on their shoulder and he's trying to calm
1268000	1269000	them down.
1269000	1270000	Stevie just.
1270000	1272000	I told you that he's not a good guy.
1272000	1273000	I told you.
1273000	1274000	Okay.
1274000	1275000	Okay.
1275000	1276000	They are like sweating.
1276000	1281240	Like you can see just like sweat just like pouring down their face and it's it's coming
1281240	1287840	down past their hair in front of their face and they use their hair to kind of wipe away
1287840	1290200	some of the tears and the sweat.
1290200	1291480	Beck whips out a bandana.
1291480	1292480	He's always got one.
1292480	1293480	Hands it to them.
1293480	1294480	Thanks Beck.
1294480	1295480	Thanks.
1295480	1296480	Hey Stevie.
1296480	1301480	You like grew up around those animal human hybrid things like did you recognize where
1301480	1302480	that drone was?
1302480	1304960	Oh those are new man.
1304960	1310840	Those are fucking new and those are from after we locked down.
1310840	1312240	Okay.
1313240	1318800	He got Sandro on his side I guess he figured out how to change something he learned how
1318800	1319800	to do.
1319800	1320800	Yeah Fred.
1320800	1327200	He learned how to do something with Sandro and he I mean he taught me a little bit right.
1327200	1332120	The thing that I showed you and they kind of pull like a flask almost out of their pocket
1332120	1336680	kind of flash it at you and put it back in their pocket and you saw earlier when they
1336680	1341040	were spilling blood outside of the Mercedes.
1341040	1344040	That's what they were using just spilled the blood around.
1344040	1351620	He taught me a little bit of how to manipulate people and the world but he must have figured
1351620	1360800	out something even bigger because I mean that something happened and I mean Godels Gorge
1360800	1368040	like it like changed it like there's something there was a shimmer about it and that's when
1368040	1373640	people started showing up and animals of all sorts and the you know the in-betweeners
1373640	1376380	and that.
1376380	1380080	The in-betweeners is that the is that what we just saw?
1380080	1384720	Yeah yeah I think so I hadn't seen anything like that that world that you asked about
1384720	1391680	that that place I don't know I don't I don't know I guess that's where they came from but
1391680	1397620	like we saw them when we were going across back across to leave Grover's Gorge across
1397620	1403180	I mean those things were there and they they came from the church they were alive though
1403180	1408020	but like that's I think that's where he was stacking the you said you saw the bodies right
1408020	1413140	I think that's where I just saw those bodies I saw the bodies with the blood moat and the
1413140	1418500	train over the blood tracks and on why does this guy have so many bodies I think it's
1418500	1425300	because they're appearing in Godels Gorge and so he was using them to fill up the moat
1425300	1430540	Jesus get it together see can I back up real fast you said that Fred got Sandro on his
1430540	1438620	side wasn't Sandro a turtle yeah but you know God did he communicate with the turtle yeah
1438620	1443340	was it with the turtle or the thing inside the turtle I mean it was the thing inside
1443340	1447960	the turtle is the thing that's inside Greg so what did Sandra think about that I'm just
1447960	1454220	trying to lighten the mood Sandra was a prisoner I think where was that thing before it was
1454220	1464040	in Sandro Frank put it in Sandro or like maybe the mayor before Sandro I mean obviously there's
1464040	1469180	something to do with the mayor right like who was the mayor before Sandro it's in your
1469180	1476700	notes you're the only one who saw his grave oh I fell on top of his grave that's right
1476700	1482520	I think you mentioned something he had a name it's so much has happened since then he's
1482520	1491400	buried behind a fox's house Greg did I make Fox up no that's the name that I think Fred
1491400	1496520	like made him have after he changed him well it was behind his house but it doesn't matter
1496520	1509880	I wonder if hmm I wish you wouldn't have let your brother go Wow me too but also like I had
1509880	1521200	to why did you have to he's my brother like not not anymore really yeah I know I get it
1521200	1528120	I get it what if we got the mayor to go into like a little worm or something now he's like
1528120	1534440	out there right we gotta find him before we can do anything if we paint a hole on the side of the
1534440	1540000	wall like Wile E. Coyote and he just smacks his fucking dome against it don't do you think he's
1540000	1545040	drawn to the holes or is he making them I think he's thinking he's making them but you know I
1545040	1550600	don't spitball it here I mean it's yeah I mean do you have a better solution than a giant hole
1551240	1564640	because I'd like to hear it everybody roll alertness at a negative 20 fail you're caught
1564640	1572000	up in this conversation pass fail but even while caught up in this conversation Julius you notice
1572000	1581520	that daddy is collecting the broken drone screen like monitor out of the trash that Cal kicked it
1581520	1590800	into and putting it back into his bowling bag hey daddy I'm sorry I don't daddy recoils when you
1590800	1598520	call out to him did that thing did that thing not freak you out course it freaked me out made me feel
1598520	1603960	all sorts of bad things did it make you want to punch yourself cuz that's what made me feel like
1603960	1613520	doing to you I don't want I don't want to be a part of any more okay you don't have to be throws
1613520	1621360	the memory stick and leave your broken drone here his eyes get really big and he takes off running
1621520	1637920	after him boys dexterity Cal fails you want on a 45 Beck fails 97 on a 50 I got a 19 on a 70 I got
1637920	1647880	a 30 on this guy can't do that dextrous probably like a 40 Julius why does he get away as everyone
1647880	1654240	falls behind the two of you are sprinting off taking around corners and running around the
1654240	1660000	streets of downtown you've left Cal Colorado and Beck Wilder in the dust it takes a while but as
1660000	1667160	soon as Julius starts to feel you know that heat you get from running as soon as he starts to feel
1667160	1674280	that he just it's like his body almost goes limp and he just kind of loses balance and falls to
1674280	1680040	the ground don't worry Cal Julius is after him he's got those thighs he's gonna catch him no
1680040	1685360	problem I probably will but let's let's swing around in the Mercedes and and cut him off we
1685360	1692000	gotta go all the way back to your place for it what we came here in the van whatever get the
1692960	1710040	fucking car from quite a distance you just hear do this guys I I can't do it you're like you're
1710040	1717760	looking back you're looking back at where he came from but then the the can van pulls up right next
1717880	1723920	to you Julius kind of like crawls over to it and like I help you in kind of just yeah throws
1723920	1728200	himself into the back way to go dude you're totally noodled what's going on does anyone have
1728200	1735520	navigation Julius tries to point where he went but it's just kind of his arm kind of hops 10% I'll
1735520	1747160	give Stevie a 30 if somebody wants to roll for them that's a critical failure in 88 you're going
1747160	1755240	right for the hole they spot a little bit of drone down the distance and they plug in his home
1755240	1763080	address on their phone and Cal slaps it out the window oh and as it we don't need that newfangled
1763080	1771160	technology to catch a creep and you both see it as it lands just lands on one corner and you see
1771160	1778080	it just kind of like pops in the screen shatters off of the side of it and it just falls into a
1778080	1785760	few different pieces as the canned van continues to drive and Stevie's like what do I we're off the
1785760	1794680	grid now Stevie everybody throw your phones out the window do we have to Julius does not throw
1795520	1801960	cows cows like driving like a madman he's not really it's not really paying attention to those
1801960	1812040	demands okay but doesn't back I want you to find anything in this man made after I don't know 1996
1812040	1821840	okay get it at the fuck out of here Julius quickly thinks about what Yuri was born and then
1824680	1833720	yeah dude okay no problem and he throws one mic cable out the window Oh Stevie all right
1833720	1840880	oh I just I'm gonna miss that mic cable I need to piss okay
1840880	1861320	it'll do where were we not we rent we are going the wrong way we got in the van to try to chase
1861320	1868480	down daddy daddy daddy are we just kind of aimlessly driving at this point or where are we
1868480	1874560	going haven't we met him at his house as Cal dry do that once am I going fucking insane here
1874560	1879920	I think maybe a little bit you did just attack him out of nowhere seemingly that was wild do
1879920	1889160	you want to speak on that drone brought the thing to us um you know is it so is it so crazy to be
1889160	1896120	afraid of that fucking thing Cali John was it the drone was in that play that that that thing the
1896120	1899680	drone was gonna lead that thing right to us it went through the hole that thing could come through
1899680	1907040	the hole to Cal I never realized that you like had to get rid of an accent to be on TV it was
1907040	1917520	really coming out there I don't know what you're talking about good with me where is it Julie is
1917520	1925480	Cal driving yeah yeah in the rearview mirror yeah it's a POV shot from Julius's perspective and he's
1925480	1933560	like huh so what are we doing what's well you know I was thinking like every time we sniff the bag
1933560	1940240	we're seeing the bodies we're seeing the church and then we flew the drone down into a hole and
1940240	1947400	we saw the animal with the last time we saw the animal guys was by the church going with this
1947400	1953520	Julius I'm thinking maybe we got to get back to the gorge and back to that church and maybe I saw
1953560	1959880	some tracks maybe take that train Julius we we can't do shit there he saw we need to come back
1959880	1965400	with the fucking Air Force what does X say about all this I mean that's we need to fucking new
1965400	1972680	Godel's Gorge okay if Godel's Gorge is out for now I guess the only other person who's experienced
1972680	1979160	that I mean we could go talk to Kaylee silver the doctor was talking about climbing into stomachs
1979160	1984240	that seems I mean if it's not related that would be weird we were definitely gonna do that was that
1984240	1988440	supposed to be today or well there was also tentatively a meeting with Brock Hargrave but
1988440	1993080	we all kind of came to the conclusion that he's probably not with us anymore yes we need to try
1993080	1997000	to make it though just in case I mean should we should we just maybe just be there just in case
1997000	2001520	maybe if somebody's monitoring his communications we could get the drop on them I mean we could go
2001520	2006600	and wait for like 15 minutes and then scope it out then go talk to Kaylee go talk to Kaylee after
2006600	2014000	that yeah yeah I mean I think we could all use a drink it is it is I'm gonna say we were supposed
2014000	2020240	to meet him at noon though right yes it's 11 a.m. on Thursday July 7th we can just scope it out
2020240	2027200	until like 1215 and then if he's not there then yeah that's let's do that and on the way when we
2027200	2034720	get there and we're parked I gotta I gotta show you guys something why did it sound like like
2034720	2046440	you're gonna show us your penis oh no that's weird yeah I didn't think that for like everybody's
2046440	2051440	thinking everybody's thinking this why do you guys all want to see it I don't you brought it
2051440	2057640	up no you guys you guys heard it though yeah cuz you said it cuz you wanted to hear it I
2057680	2067080	won't speak in riddles with you Beckett let's uh let's just get to the foundry yeah everybody
2067080	2073720	shut the fuck up turn off your phones we're listening to the goddamn blues brothers rubber
2073720	2081120	biscuits are planned we see the overhead shot of the map of the city as the can van little cut out
2081120	2089560	goes along the red line and goes over to the warehouse district where the train tracks lie
2089560	2098760	and parking lot sits across from the foundry we pull into a spot and I say all right guys come
2098760	2108200	back here and we've got like the one a little meeting station Steve you might want to look
2108200	2116960	away for this yeah I mean I still don't think it's his penis thanks TV it's right it's right
2116960	2127640	there yeah we know where everyone's private parts know in the words you gotta read between the lines
2127640	2146120	TV okay Beck let's let's get it over with alright so last night I was falling asleep
2146120	2152680	and I was looking through our old footage right check this out and I pull up you guys are watching
2152680	2158360	the footage and it's toward the end of our escapade on that bridge I'm saying I'll say
2158360	2162600	you guys remember we were trying to escape and there were those like animal creature dudes right
2162600	2168320	they were chasing us yeah but there was that one who was like a leopard like straight up just a
