start	end	text
636640	639840	Scott Adams, watch the skies with an email address.
639840	642000	Watch the skies at AOL.
642000	642500	Watch.
643200	643700	Yes.
644080	647280	He's probably still working through his 20 free hours
647280	651360	from his last three and a half inch floppy disk that he just received.
652400	654560	Those were fun in the early 90s.
654560	657760	All the CDs and floppy disks is where they try to get you hooked.
657760	658560	AOL mailers.
658560	662000	You're like, hey, you can get 20 hours of internet a month for $15.
664000	666480	Now, did you look more closely at the business card?
666480	668400	We didn't even get to the business card that much.
668400	669600	Did we put it under blacklight?
672160	673840	Yeah, if you have a black...
673840	678080	Someone has to have a Room Raider style blacklight flashlight
678080	679520	on their character sheet, right?
679520	682000	I think Harlan definitely would.
682800	684000	He was wearing cargo pants.
684000	687040	I think all those pockets were full of things like that.
687840	688340	That was...
689040	692000	We didn't have time to send you the list of things in Harlan's pants,
692000	694160	but I reviewed it beforehand.
694160	695280	That was one of the things.
695920	700640	If you want to check the business card for semen, you can do so.
701760	704240	Yeah, that's standard procedure in my line of work.
704240	706080	This is a pretty sexy business card.
706080	710640	We do need to think like 1992, so we should probably also check for prints.
710640	712960	So we do that because we're cops in 1992.
712960	713600	Rest in peace.
715840	716400	The show?
717520	718020	The show.
721200	722400	Yeah, that was sad.
724480	725680	30 seconds of silence.
727280	728240	What's up, everybody?
729120	730880	Further look at the business card.
730880	733200	Yeah, we are investigating the business card, right?
733200	736640	Yeah, so do you want to use forensics if any of you...
736640	738720	Yeah, I got 50 of that.
738720	739280	Hey, me too.
740080	741120	I ain't got none.
741120	741620	Go for it.
743520	744720	49!
744720	746160	I failed a 61.
747040	749600	Alright, with your forensic skill, you dust for prints,
749600	752400	but that's a weird thing to dust for on a business card.
752400	756080	However, also with your forensic skill, you flip the business card over
756080	758400	and there's also a phone number handwritten on the back.
762000	763680	Good thing you rolled a success.
763680	765040	Otherwise, you wouldn't have seen that.
766240	766960	I'm looking at it.
767920	769280	What are these numbers?
771440	776160	Alright, I swear to God, these make the same amount of digits.
777360	778800	How many is a phone number?
780000	781280	We'll have to call it.
781280	782720	I bet it's Scott Adams.
782720	784000	We'll have to get to a phone.
784000	787440	I bet there's one near the computer at Bradley's office.
787440	790320	Hey, do you think this is famed creator of Dilbert, Scott Adams?
793440	796320	That's the assumption I was operating under.
796320	796960	I bet it is.
798400	801760	Cindy Woodapega looks really serious and goes,
802480	804560	I don't read the newspaper.
804560	805840	And not even the funnies?
805840	807840	Dilbert's a slice of office life comic.
808480	811040	I've got a few of them posted up in my cubicle back at,
811840	815680	you know, our main DAA headquarters in the city that that is located in.
815680	819040	Whatever field office we're currently based out of, which is uh...
819040	819540	Memphis?
820160	821680	Yeah, Memphis.
821680	823360	Back in my cubicle in Memphis.
823360	824800	I'll show you when we get back there.
824800	826000	I look forward to it.
826000	826720	It's pretty funny.
826720	827840	Dogworth flies a plane.
827840	837920	Well, Nancy, I think I know what the answer is going to be,
837920	841600	but are you familiar with the Scott Adams fella?
841600	844400	Yes, but I haven't seen a newspaper and...
845120	845840	Oh, sorry.
845840	846880	Not the Dilbert guy.
846880	847600	No, this.
847600	849440	And I show her the business card.
850400	851120	No, I don't.
851120	852320	I don't know who that is.
852320	857760	Was your daughter into like Dilbert or UFOs or anything like that?
857840	863280	Either of those things.
864160	865680	Yeah, and stuff like it.
867680	869600	A weird Venn diagram of the two.
871600	875520	Yeah, she collected all of the alien themed Dilbert cartoons.
875520	876080	How'd you know?
876880	878880	That just a lucky guess.
878880	882320	That Venn diagram's a circle from November of 87.
882320	884240	I ran for a few weeks.
885280	886560	Dogworth flies a UFO.
888000	896640	No, I have no idea who Scott Adams is, nor do I care.
896640	900880	Nancy, this is kind of a stretch, but did your daughter ever mention,
901920	906400	you know, exploring the theoretical limits of human capability,
906960	909200	perhaps through surgical enhancements?
910720	914800	No, I thought you were going to say through seeking higher education in college,
914880	919200	and she has discussed that, but surgical enhancements less so.
920640	922080	Where did she want to go?
922080	931520	She wanted to go to the Ohio State University because the V sounds so strong.
933520	934480	Prestigious.
934480	935040	I agree.
935040	937600	That is, that's assertive.
937600	939840	Did she already have a major picked out?
939840	941120	I don't think so.
941120	941920	I don't know.
941920	942640	Illustration?
942640	947600	Yeah, cartoon literary critique.
947600	949280	It's all coming together.
949280	950480	Nancy, this is very important.
950480	952960	Did she ever correspond with any famous cartoonists?
955440	960880	She did with Scott Adams, Gary Larson, Gary Larson.
960880	961760	The far side?
961760	963600	Yes, she's a big far side fan.
963600	964400	The rapper?
964400	964960	Who isn't?
964960	968160	Oh no, I mean, I've got just as many far sides as I do Dilberts.
968800	970400	I can't wait to get you back to Memphis.
973280	978400	I can't wait to get you back to Memphis is an awesome name for a country album.
978400	978880	Yep.
978880	979520	Holy shit.
980880	986480	Well, do you guys, can you think of anything else or should we try to get on the internet?
986480	989840	I wish you the best of luck trying to find this internet you're looking for.
990720	996800	Yeah, I would say you're pretty suspicious to me, but I can't really put my finger on it.
996800	999520	That doesn't mean you're considered a suspect at this time.
999520	1000800	Person of interest.
1000800	1001680	Perhaps.
1001680	1002160	Okay.
1002160	1006000	We like letting people know being very transparent.
1006000	1007600	But a human role on her.
1007600	1009600	Tell me if she's under the influence of anything.
1009600	1010640	Can I do that?
1010640	1011440	That's good.
1011440	1013680	You can roll medicine or human.
1013680	1015200	Uh, I'm going to human.
1016640	1018080	Cause no one has medicine.
1019680	1021840	I critical fail 88.
1021840	1024480	Oh, you just yell.
1024480	1025520	She's on drugs.
1026160	1033680	She looks as though with your critical fail that she might be very high on PCP right now.
1035920	1039280	Does his critical fail preclude me from trying to human role?
1040160	1040960	You can go for it.
1041520	1048960	The side effects of PCP at higher doses include hallucinations, catatonic posturing,
1048960	1052640	increased blood pressure, rapid heart rate, raised temperature, and shallow breathing
1052640	1056080	of which is demonstrating all of them with your critical failure.
1056080	1057360	How do you know David Winters?
1060400	1061840	This is part of my prep.
1061840	1064720	I have to, I have to have a random.
1064720	1065360	Sorry, honey.
1065360	1067040	I have to live and breathe these characters.
1068240	1069680	Micro doses, PCP.
1073120	1074560	I'm like whispering to one of them.
1075920	1080400	She's, she's sweating and she's got the elevated heart rate and her shallow breathing.
1080400	1081120	You'd see it, right?
1081120	1082800	You see all those signs, right?
1083360	1089920	Yeah, we're, it is classic signs of PCP, but, uh, there does seem to just be something
1089920	1091120	strange in her eyes.
1091120	1092720	Uh, something that's not there.
1092720	1094080	Why don't I take a crack at this?
1094640	1097600	I rolled a, uh, a 38 on a 60.
1097600	1099840	She does not look to be under the influence of PCP.
1100400	1101200	Contrary.
1101200	1102400	This is classic PCP.
1103600	1104080	It's not.
1106000	1108000	I agree with Harlan.
1108000	1118320	Wait, you look, bear in mind, you do have, you do have two DEA agents and you have tattoos
1118320	1120400	of PCP on your arm.
1120400	1126480	I have so many PCP tattoos that show what PCP looks like.
1126480	1127920	Do you have any ICP tattoos?
1127920	1133520	Well, you have the cartoon of Dogbert doing PCP and demonstrating all the effects.
1133520	1134800	Yes, of course.
1134800	1137360	Well, my juggalo name is tattooed on the back of my neck.
1137760	1138320	Crystal.
1138320	1138820	Crystal.
1139520	1144880	So I wanted to roll a natural and I rolled a 91 because I was trying to see if there's
1144880	1149040	anything in her eyes that looked unnatural as I'm trying to make my determinations,
1149040	1150240	but I failed miserably.
1150240	1151200	Do you have any unnatural?
1151200	1152240	I have 10 unnatural.
1152240	1159760	I took it to explain my backstory, uh, which, oh, I'll get to it.
1162400	1163280	If you don't die first.
1164320	1164820	Fair enough.
1165780	1168740	We've seen her far in the future shitting on a toilet with her smartphone.
1170340	1171700	It was a 90 year old woman.
1171700	1176020	I've got no problem killing this person in the universe forking in two directions.
1177540	1178740	So you're on notice sec.
1180020	1181060	He's not invincible.
1182260	1183060	Damn it.
1183060	1183540	Okay.
1183540	1185060	I don't think she's on.
1185060	1187860	I can't tell that she, do you think she's on drugs?
1187860	1189460	No, I don't think she's on drugs.
1190340	1190980	Yeah.
1190980	1193620	I think she's just really fucking weird.
1193620	1193860	Yeah.
1193860	1195780	I don't really like being around her.
1195780	1197380	It makes me very uncomfortable.
1197380	1200660	I did kind of want to have this whole conversation like away from her.
1200660	1203540	We're all just staring her in the eyes while we're talking,
1203540	1205380	but honestly she's probably fine with it.
1205380	1205540	Yeah.
1205540	1210500	She's just watching you just like something's clearly wrong, but I don't think it's drugs,
1210500	1210820	ma'am.
1210820	1218500	Um, have you come under any four episodes of us just questioning this?
1220500	1223140	You guys are, you're down with Intel, right?
1224020	1226820	Absolutely.
1227540	1228020	Okay.
1228020	1231220	Um, ma'am, have you come under the influence of anything?
1232260	1234820	He kind of loves his voice and gets like a little closer.
1236260	1236740	Spooky.
1239140	1241140	Don't do me now.
1241700	1242260	Spooky.
1243540	1244820	Is the X-Files out yet?
1244820	1249380	Like dragons, aliens, Allens.
1251220	1252180	Oh, you know what?
1252180	1253140	I've been in about a year.
1253140	1257140	There's a show like an exactly this, this time next year.
1258580	1260660	You're going to be like, wowie zowie.
1260660	1260900	Wow.
1260900	1263780	I can really relate to what those guys were going through.
1263780	1265300	They should have called it the end files.
1268180	1271700	Anyway, I saw that in my partner's eyes one time.
1271700	1272340	That's how I know.
1275620	1277540	We sound crazier than she does.
1277540	1278980	So we need to get the fuck out.
1278980	1279940	Let's go talk to Bradley.
1279940	1280420	Time to leave.
1281140	1281620	Look at that.
1281700	1282500	Take care.
1282500	1282820	Cool.
1282820	1282980	Yeah.
1282980	1287220	Can we do like a little quick search of the rest of the house as we go out?
1287220	1287720	Sure.
1289300	1290340	Like just to search.
1290340	1292100	I rolled a 16 on a 70.
1294180	1294980	Pass.
1294980	1296180	48 on a 50.
1296180	1296900	I failed.
1296900	1297540	I failed too.
1297540	1298740	A 79 on a 70.
1298740	1300020	I rolled a 79.
1300660	1304260	They tumbled down the stairs, but we noticed behind a picture frame.
1305700	1306200	Yeah.
1308100	1308600	Oh shit.
1312260	1315380	Boy, well, no critical successes.
1316100	1316980	That's what I was.
1316980	1318100	I was looking for there.
1318100	1320580	Otherwise you would have found, uh, several bodies.
1322740	1324260	I just didn't look that direction.
1324900	1327620	You would have found a little alien mind controlling her behind the walls.
1329460	1331620	There's nothing out of place or out of the ordinary.
1331620	1332740	The house is pristine.
1333300	1335700	You see clearly her husband lives there as well.
1335700	1338340	Much like the daughter, their rooms are spotless.
1338340	1343540	It seems as though this lady just walks around the house, cleans all day and thinks about
1343540	1344820	Dilbert cartoons.
1344820	1345940	And that's pretty much it.
1345940	1348820	In a lot of ways, Joe Dane can relate to that.
1350340	1350580	Wow.
1350580	1352100	That's really sad, man.
1352100	1353140	He's a by the book guy.
1354980	1357060	Let's head down to this city center.
1357060	1357620	City hall.
1357620	1359140	We're doing a city hall.
1359140	1360180	Do we want to do?
1360180	1361380	It's about 10 o'clock now.
1361380	1362740	We spent two hours there.
1363700	1367140	You spent two hours, both in story and in real life.
1367140	1367700	Questioning.
1371780	1372820	I want to be very clear.
1372820	1377700	You can never spend less in game time than you spend in real life doing something.
1380340	1384980	According to her, her husband's still there, so we might as well stop by.
1384980	1386020	According to her.
1386660	1388660	And she seems super trustworthy.
1390180	1395060	Let's go see the sheriff first and we can talk about, we can ascertain what the local
1395060	1400260	fuzz knows and maybe get kind of a more bird's eye view of the town from him.
1400260	1400900	I agree with that.
1400900	1404180	We don't need to let him know that we need to use the internet to look this shit up.
1404180	1405140	To the sheriff.
1405140	1407860	You drive about the one mile back into town.
1407860	1409620	Again, center of town is the town hall.
1409620	1416260	Just to the side is the joint sheriff's office, ambulance, single ambulance stand and volunteer
1416260	1417300	fire department.
1417300	1423140	You knock on the door and conveniently the sheriff, even though it's 10 o'clock at night,
1423140	1424660	is still working.
1424660	1426020	And he greets you.
1426740	1428580	Ah, you agents.
1428580	1430100	Thank you for finally making it.
1430980	1431940	Sheriff Dan Oakley.
1432900	1433940	How goes it?
1433940	1435860	Oakley, it's nice to make your acquaintance.
1435860	1437300	And she puts out a hand.
1437300	1439140	Is she taller than him too?
1439140	1440260	No, he's pretty tall.
1440260	1446020	He's tall, but fat with gray hair, solid gray mustache hugging his upper lip.
1446020	1449460	He looks kind of like a poor man's cliff from Cheers.
1449460	1456740	As he goes to meet her for a, for a hand shake, she like dodges it and then goes for
1456740	1461860	a hug where she puts her arms around his, like right above his belt.
1463060	1464100	Whoa, whoa there, miss.
1464100	1465620	Hey, careful.
1466980	1467780	Good to meet you.
1467780	1469220	Close to my gun, if you know what I mean.
1470340	1471540	Close to your woodpecker.
1471540	1472820	I'm Cindy Woodpecker.
1474820	1475540	Nice to meet you.
1476180	1477220	Sheriff Dan Oakley.
1477220	1479140	I've got to apologize for my partner.
1479140	1482100	I'm agent Dodine and this is my partner.
1482740	1484740	Agent Cindy Woodpecker, DEA.
1485300	1487940	These are our associates on this current task force.
1487940	1488820	Harlin.
1488820	1489620	Hello.
1489620	1490660	Tan Luthad.
1490660	1491300	Hello Tan.
1491860	1492660	Nice to meet you all.
1493220	1495620	Sounds like you've got a real pickle here in town.
1495620	1495780	Yeah.
1495780	1498500	Why don't you brief us on what you know so far, Sheriff?
1498500	1503060	And she lets go of the embrace or just life in general.
1504340	1505220	I don't want to be around.
1505220	1506180	Which would you prefer?
1507540	1508100	Let it go.
1508900	1512420	No, as she lets go of the Sheriff, you see that, like,
1512420	1515700	Jodine has had a very intense grasp on like her belt,
1515700	1518180	like trying to like pull her away this whole time.
1519380	1522420	Like a dog straight on the leash, pulling her back.
1522420	1523060	Yes.
1523060	1525700	Okay, so you successfully pull her back and he's,
1527220	1529060	I'm glad you made it in here.
1529780	1531220	Welcome to my town.
1531220	1535460	Been Sheriff here for years and it's not too often we get
1535700	1538340	city folk in here.
1538340	1539380	What do you want to know?
1539380	1540580	What can I help you with?
1540580	1542820	Can you tell me how to get to Sesame Street?
1543540	1544660	Sunny days.
1544660	1545380	Ah, nice.
1545380	1546020	Okay, sick.
1546020	1547700	So you're a Grover's fan too.
1547700	1550180	All right, so we just got in.
1550180	1554340	We went to the Allen's house and that mother is under some
1554340	1555220	sort of influence.
1555220	1558820	Doesn't seem to be drugs from my personal understanding of
1558820	1561060	the situation, but she is out of it for real.
1561060	1564180	And she has not seen her daughter who was the boyfriend in
1564180	1564660	forever.
1565220	1566900	The daughter was the boyfriend?
1566900	1567860	Yeah, three weeks.
1568420	1568660	Yeah.
1568660	1573220	So has there been a, would you say, a rash of disappearances
1573220	1573780	in this town?
1574420	1575300	Not that I'm aware of.
1576420	1577620	Is that what you're investigating?
1577620	1580900	No, no, we're here investigating a super myth.
1580900	1583940	Yeah, a rare strain of super myth with the DEA.
1583940	1587380	But Sheriff, let me ask you one question real quick that
1587380	1588900	might cut to the quick here.
1590340	1593140	Has anything been going wrong in your town lately or do you
1593220	1594500	feel like things are just fine?
1594500	1599620	Are you insulting my ability to police this town?
1599620	1600100	No, sir.
1600100	1602180	That's a standard DEA question.
1602740	1604180	It's just something we have to ask.
1604180	1605140	It's part of a forum.
1605140	1608260	When drugs are involved, oftentimes things go a little haywire.
1608260	1611140	We just wanted to see if there's no drugs.
1611140	1612500	There are no drugs here.
1612500	1613780	Let's just put it that way.
1613780	1617380	I feel like I've kind of given a sort of presence to where
1617380	1619700	he's going to ignore me, which is what I was going for.
1619700	1624420	I'd like to be looking for cuts, small incisions on his skin
1625220	1628020	while he is caught off guard by being offended.
1628020	1628740	Give me a search.
1629620	1630340	22.
1633140	1634020	Hell yes.
1634020	1637220	You get a good enough look because remember it required
1637220	1639780	that last time to see those tiny little pricks.
1640980	1642420	He does not have them.
1644660	1647140	He would have had to have found a way to manage the pain.
1647540	1653300	Sheriff, were you aware that Jane Allen has been missing?
1653860	1655860	No, I wasn't.
1655860	1659140	Have any other kids gone missing that you're aware of?
1659140	1661140	Well, that Billy Ray boy, of course.
1661140	1662500	But you know all about that.
1663060	1665860	Yeah, that's kind of what sent us down here.
1665860	1667620	The super meth that he was on.
1667620	1668340	Yeah.
1668340	1671620	Which is how come he was able to punch his daddy through the chest so hard.
1671620	1674340	Yeah, it's real shame.
1674340	1675620	Yeah, real shame.
1675620	1676340	And the devil.
1677060	1678420	You know, them kids.
1678420	1681060	The combination of the two is really horrible.
1681060	1681780	DND.
1681780	1683700	It gets them all riled up.
1683700	1684500	Always at work.
1685540	1687860	Yeah, kids need church.
1687860	1689140	Spiritual war is real.
1689940	1690340	It is.
1690340	1694580	It seems you have two churches here, which seems a little light for a town of 1200.
1695700	1698100	Do you have problems with attendance?
1698100	1700340	What percentage of your population would you say attends?
1700340	1701140	It's a light flock.
1701140	1702420	Let's put it that way.
1702420	1704740	We used to have three churches.
1704740	1705300	Shame.
1705300	1706260	One went out of business.
1707780	1709060	Yeah, it's happening all over.
1709060	1710740	To the extent churches are businesses.
1710740	1713380	Of course, everything should be run like a business.
1713380	1714500	And it's America.
1714500	1714820	Yeah.
1714820	1716340	Are you looking to attend services?
1716340	1718500	Is that why you're asking these very specific church questions?
1718500	1720020	Maybe if we're in town long enough.
1720020	1724100	The next question I actually want to know is, have you seen Bradley Allen recently?
1724980	1725460	The Alder?
1725460	1727540	Yeah, he's next door.
1727540	1728980	Yeah, he works next door.
1728980	1733220	Have you seen him coming and going from work in the past few days or even weeks?
1733860	1735060	Yeah, here and there.
1735060	1737140	When was the last couple days ago?
1737140	1737860	What's he like?
1737860	1739460	What can you tell us about him?
1739460	1740100	Smart man.
1740820	1744500	He was educated in the big city.
1744500	1746740	We're lucky to have him as a leader.
1746740	1748180	Is he from around here?
1748180	1748980	Born and bred.
1757220	1758420	Let's go to the bakery.
1758420	1759700	We're getting to the butt end of this.
1761780	1764980	If I could be of any service to you all, I'd be happy to.
1765060	1767860	But I think this drug stuff is nonsense.
1767860	1769700	It would never happen under my watch.
1769700	1773700	Sheriff, you never know with folks not attending church like they once did.
1773700	1778340	I've seen good, upstanding Christian children just go astray.
1778340	1782740	And so you told me your flock was diminishing and we're with the DEA.
1782740	1785140	It gets, you wouldn't believe what we see.
1785780	1786980	Super meth for one.
1786980	1788740	But we're basically healers.
1788740	1789940	You have nothing to worry about.
1789940	1792500	We're going to come in and we're going to take care of it.
1792580	1795780	And you're going to look like a hero and it'll be great.
1795780	1797060	I want to know one thing.
1797060	1801460	And that is you're here investigating the super meth.
1801460	1803460	Why are you looking for missing people?
1803460	1806740	The, the boy, uh, Billy Ray Spivvy.
1806740	1807540	Spivvy?
1807540	1808980	How do folks say that around here?
1808980	1809780	Spivvy.
1809780	1810820	Spivvy.
1810820	1812420	Those spivvy spivvies.
1813940	1815140	And the spivvy spivvies.
1815140	1817620	You said that with perhaps a hint of disdain.
1817620	1820740	Is that a family that's, that causes some, some ruckus?
1820740	1821380	Occasionally.
1822100	1823060	Occasionally.
1823060	1826820	They've been known to get in trouble with the law.
1826820	1830420	Well, then I doubt you'd be surprised to hear that we suspect that's baby boy brought the
1830420	1834500	super meth to your town and he might've spread it around to some of his friends.
1834500	1839780	And with the drugs, a lot of the times, you know, people don't pay their, what they owe
1839780	1840980	and people go missing.
1840980	1845540	And so that's kind of the connection of, you know, every thread we can kind of pull on.
1845540	1848260	So we were just looking for his girlfriend then that Jane Allen.
1848900	1854740	And we dropped by her mama's house who said that she ain't seen her in about three weeks.
1854740	1857460	So that got us, that was just got us wondering.
1857460	1859220	I'm, I'm sure she's going to be fine.
1859220	1864980	I wouldn't, I'll fill out a report, but kids around here, very mature.
1864980	1870500	Speaking of the kids around here, I was curious if you, if you knew about the local hangouts,
1870500	1874580	where, where do they, where do those kids congregate, especially the seniors in town?
1874580	1879700	Well, the kids that can drink, they, they go to Murrells County bunker.
1879700	1883220	It's the only place in town with, with booze license.
1883220	1884500	We keep all the riffraff there.
1885220	1887780	The younger ones, I know what those kids do.
1888340	1891780	They have their siblings buy them beer at the county bunker.
1891780	1895060	And then they take it down to the reservoir and hang at the reservoir.
1895780	1899700	And how, how, how big a gathering do you sometimes find there at the reservoir?
1899700	1903700	Is it, is it five or six kids or is it 20 or 30 kids?
1903700	1904740	Ah, just a handful.
1904740	1906260	Small town, small town.
1906260	1907380	What day is today?
1907380	1908740	Yeah, is it party time?
1908740	1910820	It's a, it is a Thursday night.
1910820	1911780	Thirsty Thursday.
1911780	1912420	Thirsty Thursday.
1917380	1919220	I bet the kids are down at the reservoir.
1919220	1923060	Maybe we go down there and talk to them after we talk to Mr. Allen.
1923620	1924660	If he's, yeah.
1924660	1925700	If he's in there.
1925700	1928500	How many aldermen does this town have besides Mr. Allen?
1928500	1928820	Eight.
1929460	1930340	Name all of them.
1930980	1935540	Oh, super good.
1935540	1936580	I'd really rather not.
1938180	1940740	I'll tell you the head aldermen is Merle barn.
1940740	1941540	Oh, that makes sense.
1942260	1942500	Yeah.
1942500	1943940	Richest man in town.
1943940	1946260	Is he the booze owner and the hotel we're staying at?
1946260	1946820	Yes, sir.
1946820	1947540	Oh yeah.
1947540	1949860	And the hotel and the auto body shop.
1949860	1952100	Who owns the ice cream parlor?
1952100	1953620	Oh, that's not Merle.
1953620	1955220	It's competing business of his.
